ID,0
932,-2.305350164439996
933,-1.4247148838218815
934,-1.4752793051461506
935,-1.6259572390901498
936,-1.2776193718834694
937,-0.2537327583202714
938,0.20432517074222473
939,-0.20029398929876585
940,-2.0555805379748664
941,-1.963843258103614
942,-1.2131056016351522
943,0.016306542020312315
944,-2.193253164054573
945,-1.123181123062619
946,-1.7792006035584425
947,-1.2571072201882607
948,-1.3925232589165089
949,-1.4683022723890042
950,-0.8699070021197982
951,-0.5452920131043648
952,-0.6042011207426021
953,-0.9211386799305205
954,-1.5316078717646613
955,-1.4468200656257475
956,-1.627778986232471
957,-1.5559604196210512
958,-1.1952476181039535
959,-0.6248513014779047
960,-1.012627107781825
961,-1.2385111985793817
962,-1.908782753265922
963,-2.4625111715710695
964,-2.158996120909968
965,-1.896143317792067
966,-2.761927214870946
967,-2.827436983396453
968,-2.251476741637612
969,-1.785389756298138
970,-1.0360556506209029
971,-0.8408215105881328
972,-2.0620139086516263
973,-1.0669593456785742
974,-0.17345435822842664
975,-1.4539253208270513
976,-0.15553556617986947
977,-1.4542008795824233
978,-0.8367710721911069
979,-1.1243078194905147
980,-1.5621334466793206
981,-0.975205992975238
982,-1.5536355759535256
983,-0.3585089923276473
984,-0.43114645676941954
985,-1.0187050356924674
986,-1.6920744799078529
987,-1.3996290081764056
988,-1.404790715494873
989,-1.0519524429641716
990,-1.8065250472252394
991,-0.5715128247012936
992,-0.548114446590858
993,-0.40289214232445936
994,-0.20034208126993927
995,-0.5664623020605447
996,-0.6549291796791358
997,-0.8391258228605327
998,-0.4021293316680862
999,-0.39345724951316746
1000,-0.10255786309744747
1001,-0.5506170222766937
1002,-0.5887860758993978
1003,0.5721591882521314
1004,-0.8943857429544604
1005,0.08638199604759926
1006,0.23985423128527777
1007,0.3743386715941341
1008,0.24077511723411932
1009,-0.050188745656726715
1010,0.39976409111651967
1011,-0.14043689501881246
1012,0.976350377770886
1013,-0.28553155185925133
1014,0.2553927473579974
1015,0.39621918181278154
1016,-0.05937063591449766
1017,1.2174006649927138
1018,-0.9745501682783482
1019,-0.03989721405584953
1020,-0.04946183013343826
1021,-0.17768658257329262
1022,-0.12056948513401776
1023,-0.052330523752987426
1024,-0.3522217740632425
1025,0.4053093284988971
1026,-0.10809236910829235
1027,0.23659705489578176
1028,0.4467227934820737
1029,0.8718184431206824
1030,-0.4069073748580063
1031,-0.1023921154694961
1032,0.16693021721430024
1033,-0.06502421556770724
1034,-0.17068559846977577
1035,-0.03839790807129183
1036,-0.3863139250702665
1037,0.16490725461427125
1038,0.19962666411817204
1039,-0.09348093040719586
1040,-0.3505540297883959
1041,-1.2107047491891643
1042,-0.9192248039915316
1043,0.05577587236819419
1044,0.08971769428453706
1045,-0.4522811223075463
1046,-0.36889626313503615
1047,-0.5936752662131167
1048,-0.7849495123991287
1049,-0.4246057876661256
1050,0.07411504487021751
1051,-0.3521441993867768
1052,-0.32175427935756895
1053,-1.1085088333003073
1054,-0.38599457857520436
1055,-0.4328701326552912
1056,-0.8616439555982636
1057,-0.9171855963720599
1058,-0.37637598753977913
1059,-0.6321706705200124
1060,-1.2078240829326086
1061,-0.514343815152492
1062,-0.22145019426212398
1063,0.07457587386985244
1064,-0.11913022711402269
1065,-0.07544173197808379
1066,-0.5386100150251623
1067,-0.7569359199936849
1068,0.03897326621044503
1069,-0.4697249023438105
1070,0.16386566257607088
1071,0.24586988907452145
1072,0.6819843450326313
1073,-0.27523315346605753
1074,-0.34201816099143834
1075,-0.7553934038540041
1076,-0.7744252769044622
1077,-0.7004089417373021
1078,-0.020426707196032345
1079,-0.9266697096096642
1080,0.17439582733752512
1081,-0.4367749762408597
1082,-0.3488369587382716
1083,0.0016483277575080613
1084,-0.12655568010575513
1085,0.09051662250819827
1086,0.0716000079139207
1087,-0.7114753656544089
1088,-1.4929370820876393
1089,0.039658592139611384
1090,-0.5107258015180497
1091,-1.136359663726858
1092,-0.523246524568687
1093,-0.01276289195463505
1094,0.12012412408707586
1095,-0.1163377199379663
1096,-0.1911230364251646
1097,-0.317282678743011
1098,-0.21326691393491026
1099,0.294960271268732
1100,-0.2409156059806719
1101,-0.17912508000378463
1102,-0.8500624547638816
