ID,0
932,0.5927389084976539
933,0.12020421439552746
934,0.456880216547936
935,0.7435068478237802
936,0.6814326786899515
937,0.010905927054462656
938,-0.023456105641819224
939,0.5730141393265895
940,0.7392386434472614
941,-0.16392076754838025
942,0.01024121478783795
943,-0.49945535661303475
944,0.9521228348445402
945,0.4843781516652922
946,0.2817124729511003
947,0.40098039137481706
948,0.7519614063088922
949,0.9585083753960537
950,0.7269492075964413
951,0.826713024242674
952,1.2349107389935812
953,0.9275182826763372
954,1.063737685866429
955,1.2268629747016597
956,1.1546818887657724
957,0.8915237125284428
958,0.8698956326068236
959,0.8722141280966652
960,0.7979695997592717
961,0.8760270819918607
962,1.4443148343723733
963,1.6850712994102595
964,1.7190197262981486
965,2.402742594444112
966,2.668841094341335
967,1.9932381869195737
968,1.92514726008367
969,1.4189335905485057
970,0.9961475792298623
971,0.47635512964633797
972,1.242961264987143
973,0.4612339797182342
974,-0.41336297166995495
975,1.0615231431944303
976,0.0684392645295518
977,0.8989246075766938
978,0.8675635227608726
979,1.5666278735475279
980,1.4682834761679056
981,1.317646061447878
982,1.5525827213658578
983,0.6496460067352433
984,0.5060453331878272
985,0.61902632987761
986,0.8551506125767246
987,1.2701452511025602
988,0.5034962073141649
989,0.3304920094230105
990,1.1383046995481583
991,0.1945523214035026
992,0.34948842277018005
993,0.32779910658598715
994,0.13427973825405198
995,0.21232174947295762
996,0.08870645779447185
997,0.19459884220991247
998,0.04048932667050874
999,-0.38452083204414367
1000,-0.5089858913679212
1001,-0.42320797984223685
1002,-0.24249125443663194
1003,-1.1427585398127682
1004,0.33751815403349134
1005,-0.2159093862949621
1006,-0.5359172397189045
1007,-0.9325841937960775
1008,-0.7610543286673562
1009,-0.9295028019337139
1010,-1.0709323124416683
1011,-0.9781319647383995
1012,-1.033203754235745
1013,-0.5851045251095743
1014,-0.6430546296214064
1015,-0.8924625785997515
1016,-0.7724728527435386
1017,-1.508531799205039
1018,0.19710978991967876
1019,-0.22982513257363768
1020,-0.5757618271592474
1021,-0.37507559330132656
1022,-0.7579877359786157
1023,-0.6682719815075092
1024,-0.33301368663175945
1025,-0.7453427708490746
